transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date,source_file,transaction_ts,quantity_num,unit_price_num
T000815,S003,C093,P026,2,30000,2026-08-01 09:23:45,sales_2026_08_01.csv,2026-08-01 09:23:45,2,30000.0
T000816,S004,C033,P001,3,450000,2026-08-01 17:52:13,sales_2026_08_01.csv,2026-08-01 17:52:13,3,450000.0
T000817,S001,C096,P027,1,18000,2026-08-01 17:41:03,sales_2026_08_01.csv,2026-08-01 17:41:03,1,18000.0
T000818,S005,C010,P007,2,165000,2026-08-01 13:53:53,sales_2026_08_01.csv,2026-08-01 13:53:53,2,165000.0
T000819,S004,C045,P002,1,520000,2026-08-01 14:50:22,sales_2026_08_01.csv,2026-08-01 14:50:22,1,520000.0
T000820,S001,C070,P023,1,22000,2026-08-01 11:00:18,sales_2026_08_01.csv,2026-08-01 11:00:18,1,22000.0
T000821,S001,C061,P002,3,520000,2026-08-01 08:33:20,sales_2026_08_01.csv,2026-08-01 08:33:20,3,520000.0
T000822,S003,C053,P002,2,520000,2026-08-01 14:32:24,sales_2026_08_01.csv,2026-08-01 14:32:24,2,520000.0
T000823,S002,C099,P006,1,280000,2026-08-01 11:14:32,sales_2026_08_01.csv,2026-08-01 11:14:32,1,280000.0
T000824,S004,C048,P021,2,10000,2026-08-01 15:17:59,sales_2026_08_01.csv,2026-08-01 15:17:59,2,10000.0
T000825,S004,C058,P029,4,32000,2026-08-01 17:11:55,sales_2026_08_01.csv,2026-08-01 17:11:55,4,32000.0
T000826,S004,C049,P028,1,28000,2026-08-01 08:11:59,sales_2026_08_01.csv,2026-08-01 08:11:59,1,28000.0
T000827,S005,C018,P003,1,15000,2026-08-01 14:33:10,sales_2026_08_01.csv,2026-08-01 14:33:10,1,15000.0
T000828,S003,C016,P021,1,10000,2026-08-01 10:32:38,sales_2026_08_01.csv,2026-08-01 10:32:38,1,10000.0
T000829,S005,C051,P006,4,280000,2026-08-01 17:36:45,sales_2026_08_01.csv,2026-08-01 17:36:45,4,280000.0
T000830,S002,C094,P017,4,85000,2026-08-01 10:47:25,sales_2026_08_01.csv,2026-08-01 10:47:25,4,85000.0
T000831,S001,C097,P008,3,390000,2026-08-01 14:43:06,sales_2026_08_01.csv,2026-08-01 14:43:06,3,390000.0
T000832,S003,C060,P001,1,450000,2026-08-01 14:05:20,sales_2026_08_01.csv,2026-08-01 14:05:20,1,450000.0
T000833,S005,C055,P022,3,18000,2026-08-01 12:21:28,sales_2026_08_01.csv,2026-08-01 12:21:28,3,18000.0
T000834,S004,C030,P018,4,25000,2026-08-01 15:27:13,sales_2026_08_01.csv,2026-08-01 15:27:13,4,25000.0
T000835,S004,C045,P008,3,390000,2026-08-01 15:59:00,sales_2026_08_01.csv,2026-08-01 15:59:00,3,390000.0
T000836,S003,C025,P005,4,120000,2026-08-01 14:14:10,sales_2026_08_01.csv,2026-08-01 14:14:10,4,120000.0
T000837,S001,C005,P030,2,50000,2026-08-01 16:20:33,sales_2026_08_01.csv,2026-08-01 16:20:33,2,50000.0
T000838,S004,C079,P026,3,30000,2026-08-01 18:49:03,sales_2026_08_01.csv,2026-08-01 18:49:03,3,30000.0
T000839,S001,C031,P025,1,210000,2026-08-01 12:36:43,sales_2026_08_01.csv,2026-08-01 12:36:43,1,210000.0
T000840,S001,C013,P007,4,165000,2026-08-01 13:39:37,sales_2026_08_01.csv,2026-08-01 13:39:37,4,165000.0
T000841,S001,C058,P020,4,180000,2026-08-01 08:08:13,sales_2026_08_01.csv,2026-08-01 08:08:13,4,180000.0
T000842,S001,C032,P020,1,180000,2026-08-01 16:45:22,sales_2026_08_01.csv,2026-08-01 16:45:22,1,180000.0
T000843,S001,C052,P024,2,40000,2026-08-01 13:43:21,sales_2026_08_01.csv,2026-08-01 13:43:21,2,40000.0
T000844,S002,C070,P015,2,30000,2026-08-01 12:29:15,sales_2026_08_01.csv,2026-08-01 12:29:15,2,30000.0
T000845,S001,C018,P007,4,165000,2026-08-01 09:02:05,sales_2026_08_01.csv,2026-08-01 09:02:05,4,165000.0
T000846,S003,C030,P017,4,85000,2026-08-01 17:47:10,sales_2026_08_01.csv,2026-08-01 17:47:10,4,85000.0
T000847,S005,C041,P027,3,18000,2026-08-01 12:20:42,sales_2026_08_01.csv,2026-08-01 12:20:42,3,18000.0
T000848,S005,C099,P019,1,55000,2026-08-01 15:30:30,sales_2026_08_01.csv,2026-08-01 15:30:30,1,55000.0
T000849,S003,C031,P022,2,18000,2026-08-01 09:38:35,sales_2026_08_01.csv,2026-08-01 09:38:35,2,18000.0
T000850,S002,C085,P010,2,8000,2026-08-01 18:34:37,sales_2026_08_01.csv,2026-08-01 18:34:37,2,8000.0
T000851,S002,C053,P017,2,85000,2026-08-01 09:57:46,sales_2026_08_01.csv,2026-08-01 09:57:46,2,85000.0
T000852,S003,C008,P010,3,8000,2026-08-01 10:11:41,sales_2026_08_01.csv,2026-08-01 10:11:41,3,8000.0
T000853,S005,C095,P018,4,25000,2026-08-01 17:26:55,sales_2026_08_01.csv,2026-08-01 17:26:55,4,25000.0
T000854,S002,C081,P030,4,50000,2026-08-01 18:02:18,sales_2026_08_01.csv,2026-08-01 18:02:18,4,50000.0
T000855,S004,C072,P022,1,18000,2026-08-01 10:20:01,sales_2026_08_01.csv,2026-08-01 10:20:01,1,18000.0
T000856,S001,C045,P016,2,95000,2026-08-01 13:10:04,sales_2026_08_01.csv,2026-08-01 13:10:04,2,95000.0
T000857,S004,C068,P021,4,10000,2026-08-01 16:04:06,sales_2026_08_01.csv,2026-08-01 16:04:06,4,10000.0
T000858,S004,C053,P011,3,75000,2026-08-01 17:39:43,sales_2026_08_01.csv,2026-08-01 17:39:43,3,75000.0
T000859,S003,C049,P005,3,120000,2026-08-01 12:10:10,sales_2026_08_01.csv,2026-08-01 12:10:10,3,120000.0
T000860,S005,C061,P006,2,280000,2026-08-01 13:41:13,sales_2026_08_01.csv,2026-08-01 13:41:13,2,280000.0
T000861,S002,C039,P008,1,390000,2026-08-01 16:09:31,sales_2026_08_01.csv,2026-08-01 16:09:31,1,390000.0
T000862,S002,C060,P028,3,28000,2026-08-01 16:02:32,sales_2026_08_01.csv,2026-08-01 16:02:32,3,28000.0
T000863,S001,C072,P030,3,50000,2026-08-01 16:36:45,sales_2026_08_01.csv,2026-08-01 16:36:45,3,50000.0
T000864,S004,C072,P014,4,7000,2026-08-01 14:16:09,sales_2026_08_01.csv,2026-08-01 14:16:09,4,7000.0
T000865,S002,C050,P017,2,85000,2026-08-01 09:09:02,sales_2026_08_01.csv,2026-08-01 09:09:02,2,85000.0
T000866,S003,C027,P008,4,390000,2026-08-01 17:56:37,sales_2026_08_01.csv,2026-08-01 17:56:37,4,390000.0
T000867,S001,C058,P011,3,75000,2026-08-01 17:31:16,sales_2026_08_01.csv,2026-08-01 17:31:16,3,75000.0
T000868,S003,C012,P028,4,28000,2026-08-01 16:46:44,sales_2026_08_01.csv,2026-08-01 16:46:44,4,28000.0
T000869,S002,C007,P018,3,25000,2026-08-01 09:05:54,sales_2026_08_01.csv,2026-08-01 09:05:54,3,25000.0
T000870,S004,C087,P009,1,45000,2026-08-01 10:14:54,sales_2026_08_01.csv,2026-08-01 10:14:54,1,45000.0
T000871,S005,C006,P020,2,180000,2026-08-01 16:10:46,sales_2026_08_01.csv,2026-08-01 16:10:46,2,180000.0
T000872,S001,C025,P028,2,28000,2026-08-01 08:15:16,sales_2026_08_01.csv,2026-08-01 08:15:16,2,28000.0
T000873,S005,C093,P026,1,30000,2026-08-01 18:46:17,sales_2026_08_01.csv,2026-08-01 18:46:17,1,30000.0
T000874,S005,C028,P022,4,18000,2026-08-01 12:08:54,sales_2026_08_01.csv,2026-08-01 12:08:54,4,18000.0
T000875,S002,C043,P016,4,95000,2026-08-01 15:54:44,sales_2026_08_01.csv,2026-08-01 15:54:44,4,95000.0
T000876,S001,C028,P010,4,8000,2026-08-01 17:45:47,sales_2026_08_01.csv,2026-08-01 17:45:47,4,8000.0
T000877,S002,C095,P030,3,50000,2026-08-01 12:20:27,sales_2026_08_01.csv,2026-08-01 12:20:27,3,50000.0
T000878,S004,C032,P004,3,25000,2026-08-01 11:30:37,sales_2026_08_01.csv,2026-08-01 11:30:37,3,25000.0
T000879,S005,C091,P023,2,22000,2026-08-01 14:41:46,sales_2026_08_01.csv,2026-08-01 14:41:46,2,22000.0
T000880,S004,C031,P007,3,165000,2026-08-01 14:23:27,sales_2026_08_01.csv,2026-08-01 14:23:27,3,165000.0
T000881,S003,C100,P018,2,25000,2026-08-01 12:30:01,sales_2026_08_01.csv,2026-08-01 12:30:01,2,25000.0
T000882,S004,C060,P010,1,8000,2026-08-01 14:37:10,sales_2026_08_01.csv,2026-08-01 14:37:10,1,8000.0
T000883,S003,C040,P018,3,25000,2026-08-01 18:17:21,sales_2026_08_01.csv,2026-08-01 18:17:21,3,25000.0
T000884,S003,C066,P009,3,45000,2026-08-01 13:08:38,sales_2026_08_01.csv,2026-08-01 13:08:38,3,45000.0
T000885,S004,C060,P029,1,32000,2026-08-01 10:09:50,sales_2026_08_01.csv,2026-08-01 10:09:50,1,32000.0
T000886,S004,C098,P004,2,25000,2026-08-01 12:08:57,sales_2026_08_01.csv,2026-08-01 12:08:57,2,25000.0
T000887,S003,C027,P027,2,18000,2026-08-01 12:20:06,sales_2026_08_01.csv,2026-08-01 12:20:06,2,18000.0
T000888,S003,C053,P012,4,12000,2026-08-01 09:26:31,sales_2026_08_01.csv,2026-08-01 09:26:31,4,12000.0
T000889,S005,C029,P002,2,520000,2026-08-01 09:47:29,sales_2026_08_01.csv,2026-08-01 09:47:29,2,520000.0
T000890,S002,C003,P024,2,40000,2026-08-01 15:31:48,sales_2026_08_01.csv,2026-08-01 15:31:48,2,40000.0
T000891,S005,C075,P009,1,45000,2026-08-01 11:44:03,sales_2026_08_01.csv,2026-08-01 11:44:03,1,45000.0
T000892,S004,C038,P019,1,55000,2026-08-01 18:30:13,sales_2026_08_01.csv,2026-08-01 18:30:13,1,55000.0
T000893,S002,C043,P005,3,120000,2026-08-01 10:40:46,sales_2026_08_01.csv,2026-08-01 10:40:46,3,120000.0
T000894,S004,C073,P008,1,390000,2026-08-01 09:05:17,sales_2026_08_01.csv,2026-08-01 09:05:17,1,390000.0
T000895,S002,C064,P027,2,18000,2026-08-01 16:17:18,sales_2026_08_01.csv,2026-08-01 16:17:18,2,18000.0
T000896,S003,C033,P018,3,25000,2026-08-01 17:41:29,sales_2026_08_01.csv,2026-08-01 17:41:29,3,25000.0
T000897,S004,C093,P025,2,210000,2026-08-01 11:03:33,sales_2026_08_01.csv,2026-08-01 11:03:33,2,210000.0
T000898,S004,C059,P021,2,10000,2026-08-01 10:13:22,sales_2026_08_01.csv,2026-08-01 10:13:22,2,10000.0
T000899,S003,C022,P006,4,280000,2026-08-01 10:02:36,sales_2026_08_01.csv,2026-08-01 10:02:36,4,280000.0
T000900,S005,C063,P005,2,120000,2026-08-01 13:44:31,sales_2026_08_01.csv,2026-08-01 13:44:31,2,120000.0
T000901,S005,C083,P006,1,280000,2026-08-02 13:09:09,sales_2026_08_02.csv,2026-08-02 13:09:09,1,280000.0
T000902,S005,C005,P002,2,520000,2026-08-02 10:51:13,sales_2026_08_02.csv,2026-08-02 10:51:13,2,520000.0
T000903,S001,C086,P027,1,18000,2026-08-02 08:29:48,sales_2026_08_02.csv,2026-08-02 08:29:48,1,18000.0
T000904,S001,C053,P002,1,520000,2026-08-02 13:17:47,sales_2026_08_02.csv,2026-08-02 13:17:47,1,520000.0
T000905,S002,C009,P005,1,120000,2026-08-02 18:33:09,sales_2026_08_02.csv,2026-08-02 18:33:09,1,120000.0
T000906,S002,C002,P023,1,22000,2026-08-02 15:10:39,sales_2026_08_02.csv,2026-08-02 15:10:39,1,22000.0
T000907,S005,C059,P007,3,165000,2026-08-02 13:27:02,sales_2026_08_02.csv,2026-08-02 13:27:02,3,165000.0
T000908,S001,C080,P012,4,12000,2026-08-02 09:13:03,sales_2026_08_02.csv,2026-08-02 09:13:03,4,12000.0
T000909,S005,C062,P021,1,10000,2026-08-02 10:46:36,sales_2026_08_02.csv,2026-08-02 10:46:36,1,10000.0
T000910,S004,C003,P022,1,18000,2026-08-02 11:14:33,sales_2026_08_02.csv,2026-08-02 11:14:33,1,18000.0
T000911,S005,C071,P001,2,450000,2026-08-02 16:24:46,sales_2026_08_02.csv,2026-08-02 16:24:46,2,450000.0
T000912,S001,C003,P014,2,7000,2026-08-02 17:38:37,sales_2026_08_02.csv,2026-08-02 17:38:37,2,7000.0
T000913,S003,C069,P017,4,85000,2026-08-02 17:55:05,sales_2026_08_02.csv,2026-08-02 17:55:05,4,85000.0
T000914,S001,C065,P010,1,8000,2026-08-02 18:49:48,sales_2026_08_02.csv,2026-08-02 18:49:48,1,8000.0
T000915,S004,C023,P027,3,18000,2026-08-02 18:48:21,sales_2026_08_02.csv,2026-08-02 18:48:21,3,18000.0
T000916,S001,C068,P004,2,25000,2026-08-02 18:28:58,sales_2026_08_02.csv,2026-08-02 18:28:58,2,25000.0
T000917,S002,C025,P005,3,120000,2026-08-02 08:47:24,sales_2026_08_02.csv,2026-08-02 08:47:24,3,120000.0
T000918,S005,C033,P020,2,180000,2026-08-02 09:30:56,sales_2026_08_02.csv,2026-08-02 09:30:56,2,180000.0
T000919,S003,C035,P027,4,18000,2026-08-02 11:20:56,sales_2026_08_02.csv,2026-08-02 11:20:56,4,18000.0
T000920,S004,C011,P026,1,30000,2026-08-02 14:04:54,sales_2026_08_02.csv,2026-08-02 14:04:54,1,30000.0
T000921,S004,C059,P012,2,12000,2026-08-02 09:04:00,sales_2026_08_02.csv,2026-08-02 09:04:00,2,12000.0
T000922,S002,C090,P019,4,55000,2026-08-02 17:18:13,sales_2026_08_02.csv,2026-08-02 17:18:13,4,55000.0
T000923,S003,C088,P008,3,390000,2026-08-02 14:47:03,sales_2026_08_02.csv,2026-08-02 14:47:03,3,390000.0
T000924,S001,C084,P027,2,18000,2026-08-02 13:57:57,sales_2026_08_02.csv,2026-08-02 13:57:57,2,18000.0
T000925,S001,C012,P028,3,28000,2026-08-02 09:49:06,sales_2026_08_02.csv,2026-08-02 09:49:06,3,28000.0
T000926,S004,C049,P013,1,35000,2026-08-02 10:47:08,sales_2026_08_02.csv,2026-08-02 10:47:08,1,35000.0
T000927,S004,C008,P018,2,25000,2026-08-02 09:45:48,sales_2026_08_02.csv,2026-08-02 09:45:48,2,25000.0
T000928,S001,C090,P021,1,10000,2026-08-02 17:22:16,sales_2026_08_02.csv,2026-08-02 17:22:16,1,10000.0
T000929,S001,C064,P006,2,280000,2026-08-02 14:25:35,sales_2026_08_02.csv,2026-08-02 14:25:35,2,280000.0
T000930,S004,C083,P028,3,28000,2026-08-02 16:05:11,sales_2026_08_02.csv,2026-08-02 16:05:11,3,28000.0
T000931,S003,C073,P026,3,30000,2026-08-02 11:15:22,sales_2026_08_02.csv,2026-08-02 11:15:22,3,30000.0
T000932,S001,C068,P028,4,28000,2026-08-02 12:05:01,sales_2026_08_02.csv,2026-08-02 12:05:01,4,28000.0
T000933,S001,C030,P030,4,50000,2026-08-02 12:27:12,sales_2026_08_02.csv,2026-08-02 12:27:12,4,50000.0
T000934,S005,C061,P007,1,165000,2026-08-02 16:21:36,sales_2026_08_02.csv,2026-08-02 16:21:36,1,165000.0
T000935,S001,C010,P009,1,45000,2026-08-02 16:29:45,sales_2026_08_02.csv,2026-08-02 16:29:45,1,45000.0
T000936,S003,C070,P022,1,18000,2026-08-02 10:16:29,sales_2026_08_02.csv,2026-08-02 10:16:29,1,18000.0
T000937,S001,C023,P019,3,55000,2026-08-02 18:21:24,sales_2026_08_02.csv,2026-08-02 18:21:24,3,55000.0
T000938,S003,C003,P030,2,50000,2026-08-02 09:19:37,sales_2026_08_02.csv,2026-08-02 09:19:37,2,50000.0
T000939,S005,C019,P007,1,165000,2026-08-02 17:51:26,sales_2026_08_02.csv,2026-08-02 17:51:26,1,165000.0
T000940,S004,C010,P025,3,210000,2026-08-02 09:06:15,sales_2026_08_02.csv,2026-08-02 09:06:15,3,210000.0
T000941,S002,C073,P010,2,8000,2026-08-02 10:54:35,sales_2026_08_02.csv,2026-08-02 10:54:35,2,8000.0
T000942,S005,C050,P008,1,390000,2026-08-02 17:18:40,sales_2026_08_02.csv,2026-08-02 17:18:40,1,390000.0
T000943,S005,C043,P022,3,18000,2026-08-02 09:58:27,sales_2026_08_02.csv,2026-08-02 09:58:27,3,18000.0
T000944,S002,C089,P013,3,35000,2026-08-02 12:32:57,sales_2026_08_02.csv,2026-08-02 12:32:57,3,35000.0
T000945,S001,C065,P024,1,40000,2026-08-02 12:56:54,sales_2026_08_02.csv,2026-08-02 12:56:54,1,40000.0
T000946,S003,C007,P024,1,40000,2026-08-02 10:41:52,sales_2026_08_02.csv,2026-08-02 10:41:52,1,40000.0
T000947,S004,C030,P004,4,25000,2026-08-02 15:48:45,sales_2026_08_02.csv,2026-08-02 15:48:45,4,25000.0
T000948,S001,C044,P027,1,18000,2026-08-02 17:21:52,sales_2026_08_02.csv,2026-08-02 17:21:52,1,18000.0
T000949,S005,C077,P020,3,180000,2026-08-02 17:37:13,sales_2026_08_02.csv,2026-08-02 17:37:13,3,180000.0
T000950,S003,C004,P013,3,35000,2026-08-02 11:43:57,sales_2026_08_02.csv,2026-08-02 11:43:57,3,35000.0
T000951,S003,C058,P021,3,10000,2026-08-02 13:50:21,sales_2026_08_02.csv,2026-08-02 13:50:21,3,10000.0
T000952,S002,C046,P016,3,95000,2026-08-02 10:43:56,sales_2026_08_02.csv,2026-08-02 10:43:56,3,95000.0
T000953,S004,C056,P018,2,25000,2026-08-02 10:41:33,sales_2026_08_02.csv,2026-08-02 10:41:33,2,25000.0
T000954,S005,C085,P006,2,280000,2026-08-02 09:46:25,sales_2026_08_02.csv,2026-08-02 09:46:25,2,280000.0
T000955,S001,C099,P013,1,35000,2026-08-02 18:20:24,sales_2026_08_02.csv,2026-08-02 18:20:24,1,35000.0
T000956,S003,C032,P020,1,180000,2026-08-02 17:46:04,sales_2026_08_02.csv,2026-08-02 17:46:04,1,180000.0
T000957,S001,C011,P023,1,22000,2026-08-02 16:33:03,sales_2026_08_02.csv,2026-08-02 16:33:03,1,22000.0
T000958,S002,C049,P009,2,45000,2026-08-02 13:41:39,sales_2026_08_02.csv,2026-08-02 13:41:39,2,45000.0
T000959,S002,C095,P023,2,22000,2026-08-02 13:23:48,sales_2026_08_02.csv,2026-08-02 13:23:48,2,22000.0
T000960,S003,C047,P013,2,35000,2026-08-02 13:49:37,sales_2026_08_02.csv,2026-08-02 13:49:37,2,35000.0
T000961,S001,C001,P004,2,25000,2026-08-02 13:54:08,sales_2026_08_02.csv,2026-08-02 13:54:08,2,25000.0
T000962,S004,C047,P010,4,8000,2026-08-02 12:46:48,sales_2026_08_02.csv,2026-08-02 12:46:48,4,8000.0
T000963,S003,C014,P025,2,210000,2026-08-02 09:26:57,sales_2026_08_02.csv,2026-08-02 09:26:57,2,210000.0
T000964,S001,C024,P005,2,120000,2026-08-02 09:22:56,sales_2026_08_02.csv,2026-08-02 09:22:56,2,120000.0
T000965,S004,C072,P014,1,7000,2026-08-02 18:28:29,sales_2026_08_02.csv,2026-08-02 18:28:29,1,7000.0
T000966,S005,C053,P018,1,25000,2026-08-02 13:18:08,sales_2026_08_02.csv,2026-08-02 13:18:08,1,25000.0
T000967,S001,C012,P004,4,25000,2026-08-02 18:29:06,sales_2026_08_02.csv,2026-08-02 18:29:06,4,25000.0
T000968,S005,C012,P012,1,12000,2026-08-02 09:47:57,sales_2026_08_02.csv,2026-08-02 09:47:57,1,12000.0
T000969,S005,C042,P020,2,180000,2026-08-02 14:05:54,sales_2026_08_02.csv,2026-08-02 14:05:54,2,180000.0
T000970,S004,C002,P028,4,28000,2026-08-02 10:17:05,sales_2026_08_02.csv,2026-08-02 10:17:05,4,28000.0
T000971,S004,C050,P010,1,8000,2026-08-02 10:47:06,sales_2026_08_02.csv,2026-08-02 10:47:06,1,8000.0
T000972,S001,C093,P025,4,210000,2026-08-02 08:19:50,sales_2026_08_02.csv,2026-08-02 08:19:50,4,210000.0
T000973,S005,C032,P029,2,32000,2026-08-02 09:18:30,sales_2026_08_02.csv,2026-08-02 09:18:30,2,32000.0
T000974,S005,C022,P019,1,55000,2026-08-02 18:05:07,sales_2026_08_02.csv,2026-08-02 18:05:07,1,55000.0
T000975,S004,C022,P022,1,18000,2026-08-02 11:32:12,sales_2026_08_02.csv,2026-08-02 11:32:12,1,18000.0
T000976,S003,C039,P005,4,120000,2026-08-02 14:41:21,sales_2026_08_02.csv,2026-08-02 14:41:21,4,120000.0
T000977,S004,C019,P009,1,45000,2026-08-02 13:06:54,sales_2026_08_02.csv,2026-08-02 13:06:54,1,45000.0
T000978,S002,C056,P003,4,15000,2026-08-02 12:24:17,sales_2026_08_02.csv,2026-08-02 12:24:17,4,15000.0
T000979,S004,C039,P009,3,45000,2026-08-02 13:51:02,sales_2026_08_02.csv,2026-08-02 13:51:02,3,45000.0
T000980,S001,C047,P016,3,95000,2026-08-02 10:03:34,sales_2026_08_02.csv,2026-08-02 10:03:34,3,95000.0
T000981,S002,C093,P009,4,45000,2026-08-02 18:52:28,sales_2026_08_02.csv,2026-08-02 18:52:28,4,45000.0
T000982,S004,C077,P021,1,10000,2026-08-02 17:00:04,sales_2026_08_02.csv,2026-08-02 17:00:04,1,10000.0
T000983,S002,C059,P020,4,180000,2026-08-02 16:09:27,sales_2026_08_02.csv,2026-08-02 16:09:27,4,180000.0
T000984,S002,C039,P004,2,25000,2026-08-02 13:09:22,sales_2026_08_02.csv,2026-08-02 13:09:22,2,25000.0
T000985,S004,C043,P001,4,450000,2026-08-02 09:40:53,sales_2026_08_02.csv,2026-08-02 09:40:53,4,450000.0
T000986,S005,C049,P027,4,18000,2026-08-02 18:07:38,sales_2026_08_02.csv,2026-08-02 18:07:38,4,18000.0
T000987,S003,C057,P026,3,30000,2026-08-02 11:45:18,sales_2026_08_02.csv,2026-08-02 11:45:18,3,30000.0
T000988,S004,C084,P011,3,75000,2026-08-02 08:33:04,sales_2026_08_02.csv,2026-08-02 08:33:04,3,75000.0
T000989,S002,C039,P020,4,180000,2026-08-02 11:45:59,sales_2026_08_02.csv,2026-08-02 11:45:59,4,180000.0
T000990,S005,C089,P011,1,75000,2026-08-02 16:44:20,sales_2026_08_02.csv,2026-08-02 16:44:20,1,75000.0
T000991,S004,C041,P007,3,165000,2026-08-02 14:50:59,sales_2026_08_02.csv,2026-08-02 14:50:59,3,165000.0
T000992,S004,C041,P006,1,280000,2026-08-02 16:15:33,sales_2026_08_02.csv,2026-08-02 16:15:33,1,280000.0
T000993,S004,C074,P010,3,8000,2026-08-02 16:43:47,sales_2026_08_02.csv,2026-08-02 16:43:47,3,8000.0
T000994,S002,C042,P026,4,30000,2026-08-02 10:19:53,sales_2026_08_02.csv,2026-08-02 10:19:53,4,30000.0
T000995,S003,C051,P013,1,35000,2026-08-02 18:09:41,sales_2026_08_02.csv,2026-08-02 18:09:41,1,35000.0
T000996,S001,C073,P012,3,12000,2026-08-02 12:49:04,sales_2026_08_02.csv,2026-08-02 12:49:04,3,12000.0
T000997,S005,C070,P007,2,165000,2026-08-02 15:01:44,sales_2026_08_02.csv,2026-08-02 15:01:44,2,165000.0
T000998,S005,C004,P006,4,280000,2026-08-02 08:01:31,sales_2026_08_02.csv,2026-08-02 08:01:31,4,280000.0
T000999,S004,C091,P024,3,40000,2026-08-02 18:55:37,sales_2026_08_02.csv,2026-08-02 18:55:37,3,40000.0
T001000,S004,C038,P007,2,165000,2026-08-02 11:05:23,sales_2026_08_02.csv,2026-08-02 11:05:23,2,165000.0
T001001,S001,C053,P027,4,18000,2026-08-02 08:40:57,sales_2026_08_02.csv,2026-08-02 08:40:57,4,18000.0
T001002,S004,C018,P022,2,18000,2026-08-02 13:02:27,sales_2026_08_02.csv,2026-08-02 13:02:27,2,18000.0
T001003,S003,C031,P021,4,10000,2026-08-02 09:25:09,sales_2026_08_02.csv,2026-08-02 09:25:09,4,10000.0
T001004,S002,C092,P009,2,45000,2026-08-02 09:40:32,sales_2026_08_02.csv,2026-08-02 09:40:32,2,45000.0
T001005,S004,C010,P014,4,7000,2026-08-02 14:57:18,sales_2026_08_02.csv,2026-08-02 14:57:18,4,7000.0
T001006,S005,C062,P015,2,30000,2026-08-02 12:19:19,sales_2026_08_02.csv,2026-08-02 12:19:19,2,30000.0
T001007,S004,C069,P019,1,55000,2026-08-02 18:08:25,sales_2026_08_02.csv,2026-08-02 18:08:25,1,55000.0
T001008,S004,C070,P017,3,85000,2026-08-02 11:30:38,sales_2026_08_02.csv,2026-08-02 11:30:38,3,85000.0
T001009,S003,C090,P002,2,520000,2026-08-02 15:59:16,sales_2026_08_02.csv,2026-08-02 15:59:16,2,520000.0
T001010,S005,C077,P029,3,32000,2026-08-02 13:04:19,sales_2026_08_02.csv,2026-08-02 13:04:19,3,32000.0
T001011,S001,C014,P021,2,10000,2026-08-02 15:15:34,sales_2026_08_02.csv,2026-08-02 15:15:34,2,10000.0
T001012,S002,C085,P025,3,210000,2026-08-02 14:35:47,sales_2026_08_02.csv,2026-08-02 14:35:47,3,210000.0
T001013,S003,C022,P022,1,18000,2026-08-02 13:12:02,sales_2026_08_02.csv,2026-08-02 13:12:02,1,18000.0
T001014,S005,C006,P021,3,10000,2026-08-02 18:27:02,sales_2026_08_02.csv,2026-08-02 18:27:02,3,10000.0
T001015,S004,C097,P019,3,55000,2026-08-02 11:46:11,sales_2026_08_02.csv,2026-08-02 11:46:11,3,55000.0
T001016,S004,C014,P011,3,75000,2026-08-02 09:56:58,sales_2026_08_02.csv,2026-08-02 09:56:58,3,75000.0
T001017,S001,C034,P001,1,450000,2026-08-02 15:27:32,sales_2026_08_02.csv,2026-08-02 15:27:32,1,450000.0
T001018,S005,C096,P008,4,390000,2026-08-02 17:18:21,sales_2026_08_02.csv,2026-08-02 17:18:21,4,390000.0
T001019,S005,C075,P017,3,85000,2026-08-02 08:26:34,sales_2026_08_02.csv,2026-08-02 08:26:34,3,85000.0
T001020,S005,C029,P023,4,22000,2026-08-02 12:56:45,sales_2026_08_02.csv,2026-08-02 12:56:45,4,22000.0
T001021,S003,C051,P015,2,30000,2026-08-02 17:49:02,sales_2026_08_02.csv,2026-08-02 17:49:02,2,30000.0
T001022,S005,C089,P015,3,30000,2026-08-02 16:14:44,sales_2026_08_02.csv,2026-08-02 16:14:44,3,30000.0
T001023,S002,C045,P017,2,85000,2026-08-02 18:54:35,sales_2026_08_02.csv,2026-08-02 18:54:35,2,85000.0
T001024,S004,C014,P001,2,450000,2026-08-02 13:50:43,sales_2026_08_02.csv,2026-08-02 13:50:43,2,450000.0
T001025,S004,C011,P010,4,8000,2026-08-02 15:15:35,sales_2026_08_02.csv,2026-08-02 15:15:35,4,8000.0
T001026,S002,C045,P004,1,25000,2026-08-02 11:19:38,sales_2026_08_02.csv,2026-08-02 11:19:38,1,25000.0
T001027,S003,C059,P010,2,8000,2026-08-02 18:25:22,sales_2026_08_02.csv,2026-08-02 18:25:22,2,8000.0
T001028,S002,C067,P026,3,30000,2026-08-02 12:01:46,sales_2026_08_02.csv,2026-08-02 12:01:46,3,30000.0
T001029,S003,C061,P016,3,95000,2026-08-02 16:07:25,sales_2026_08_02.csv,2026-08-02 16:07:25,3,95000.0
T001030,S004,C093,P004,2,25000,2026-08-02 12:26:04,sales_2026_08_02.csv,2026-08-02 12:26:04,2,25000.0
T001031,S004,C041,P023,4,22000,2026-08-02 14:10:48,sales_2026_08_02.csv,2026-08-02 14:10:48,4,22000.0
