transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date,source_file
T001448,S001,C037,P027,2,18000,2026-08-02 13:54:33,sales_2026_08_02.csv
T001449,S004,C007,P001,3,450000,2026-08-02 14:53:09,sales_2026_08_02.csv
T001450,S005,C100,P006,4,280000,2026-08-02 10:13:13,sales_2026_08_02.csv
T001451,S002,C083,P007,3,165000,2026-08-02 16:48:23,sales_2026_08_02.csv
T001452,S002,C035,P008,4,390000,2026-08-02 14:47:44,sales_2026_08_02.csv
T001453,S004,C066,P021,3,10000,2026-08-02 17:30:19,sales_2026_08_02.csv
T001454,S001,C061,P001,3,450000,2026-08-02 18:26:14,sales_2026_08_02.csv
T001455,S002,C083,P030,1,50000,2026-08-02 11:49:36,sales_2026_08_02.csv
T001456,S005,C002,P006,1,280000,2026-08-02 08:59:46,sales_2026_08_02.csv
T001457,S003,C078,P008,2,390000,2026-08-02 10:29:06,sales_2026_08_02.csv
T001458,S003,C092,P026,2,30000,2026-08-02 12:48:58,sales_2026_08_02.csv
T001459,S003,C055,P023,3,22000,2026-08-02 18:24:09,sales_2026_08_02.csv
T001460,S004,C045,P029,4,32000,2026-08-02 12:09:41,sales_2026_08_02.csv
T001461,S003,C028,P015,2,30000,2026-08-02 16:28:42,sales_2026_08_02.csv
T001462,S003,C087,P015,1,30000,2026-08-02 13:56:42,sales_2026_08_02.csv
T001463,S005,C051,P017,2,85000,2026-08-02 10:00:39,sales_2026_08_02.csv
T001464,S001,C001,P019,3,55000,2026-08-02 11:31:41,sales_2026_08_02.csv
T001465,S003,C072,P017,1,85000,2026-08-02 15:11:06,sales_2026_08_02.csv
T001466,S005,C078,P021,1,10000,2026-08-02 15:24:04,sales_2026_08_02.csv
T001467,S003,C088,P010,1,8000,2026-08-02 12:46:56,sales_2026_08_02.csv
T001468,S004,C009,P004,4,25000,2026-08-02 10:30:54,sales_2026_08_02.csv
T001469,S003,C082,P011,4,75000,2026-08-02 15:56:27,sales_2026_08_02.csv
T001470,S003,C034,P011,4,75000,2026-08-02 09:51:27,sales_2026_08_02.csv
T001471,S003,C025,P021,3,10000,2026-08-02 18:18:12,sales_2026_08_02.csv
T001472,S005,C098,P005,4,120000,2026-08-02 10:04:00,sales_2026_08_02.csv
T001473,S001,C077,P008,4,390000,2026-08-02 09:10:49,sales_2026_08_02.csv
T001474,S003,C088,P013,3,35000,2026-08-02 13:28:26,sales_2026_08_02.csv
T001475,S001,C084,P005,3,120000,2026-08-02 13:42:54,sales_2026_08_02.csv
T001476,S003,C034,P016,1,95000,2026-08-02 13:35:24,sales_2026_08_02.csv
T001477,S004,C052,P030,4,50000,2026-08-02 12:48:12,sales_2026_08_02.csv
T001478,S001,C075,P013,2,35000,2026-08-02 18:56:34,sales_2026_08_02.csv
T001479,S005,C025,P023,1,22000,2026-08-02 13:20:56,sales_2026_08_02.csv
T001480,S002,C088,P011,3,75000,2026-08-02 13:15:26,sales_2026_08_02.csv
T001481,S004,C086,P018,4,25000,2026-08-02 12:38:21,sales_2026_08_02.csv
T001482,S005,C039,P012,4,12000,2026-08-02 08:44:06,sales_2026_08_02.csv
T001483,S002,C085,P028,3,28000,2026-08-02 14:31:21,sales_2026_08_02.csv
T001484,S005,C024,P029,1,32000,2026-08-02 10:30:27,sales_2026_08_02.csv
T001485,S001,C061,P010,3,8000,2026-08-02 15:00:49,sales_2026_08_02.csv
T001486,S003,C093,P005,3,120000,2026-08-02 08:33:33,sales_2026_08_02.csv
T001487,S005,C098,P026,3,30000,2026-08-02 18:47:42,sales_2026_08_02.csv
T001488,S002,C088,P030,1,50000,2026-08-02 13:09:32,sales_2026_08_02.csv
T001489,S003,C084,P029,2,32000,2026-08-02 17:51:51,sales_2026_08_02.csv
T001490,S002,C046,P003,2,15000,2026-08-02 13:13:52,sales_2026_08_02.csv
T001491,S003,C054,P008,3,390000,2026-08-02 08:39:49,sales_2026_08_02.csv
T001492,S003,C048,P026,4,30000,2026-08-02 17:02:39,sales_2026_08_02.csv
T001493,S005,C038,P009,3,45000,2026-08-02 15:07:48,sales_2026_08_02.csv
T001494,S001,C061,P015,3,30000,2026-08-02 16:35:57,sales_2026_08_02.csv
T001495,S005,C075,P002,4,520000,2026-08-02 12:42:35,sales_2026_08_02.csv
T001496,S001,C061,P020,2,180000,2026-08-02 15:01:02,sales_2026_08_02.csv
T001497,S002,C065,P029,1,32000,2026-08-02 17:25:06,sales_2026_08_02.csv
T001498,S004,C068,P004,4,25000,2026-08-02 14:56:30,sales_2026_08_02.csv
T001499,S004,C007,P010,2,8000,2026-08-02 11:49:27,sales_2026_08_02.csv
T001500,S002,C018,P028,2,28000,2026-08-02 15:17:16,sales_2026_08_02.csv
T001501,S003,C053,P007,4,165000,2026-08-02 15:23:25,sales_2026_08_02.csv
T001502,S004,C019,P019,4,55000,2026-08-02 18:33:59,sales_2026_08_02.csv
T001503,S002,C100,P011,3,75000,2026-08-02 12:04:48,sales_2026_08_02.csv
T001504,S004,C043,P003,3,15000,2026-08-02 12:40:33,sales_2026_08_02.csv
T001505,S002,C041,P021,3,10000,2026-08-02 16:56:00,sales_2026_08_02.csv
T001506,S001,C001,P021,2,10000,2026-08-02 13:33:48,sales_2026_08_02.csv
T001507,S003,C027,P015,1,30000,2026-08-02 16:06:08,sales_2026_08_02.csv
T001508,S002,C074,P025,2,210000,2026-08-02 13:03:24,sales_2026_08_02.csv
T001509,S002,C063,P025,3,210000,2026-08-02 10:22:13,sales_2026_08_02.csv
T001510,S001,C017,P026,3,30000,2026-08-02 16:11:50,sales_2026_08_02.csv
T001511,S004,C082,P020,2,180000,2026-08-02 09:26:33,sales_2026_08_02.csv
T001512,S004,C055,P014,2,7000,2026-08-02 10:11:03,sales_2026_08_02.csv
T001513,S004,C001,P016,2,95000,2026-08-02 14:53:42,sales_2026_08_02.csv
T001514,S005,C026,P002,1,520000,2026-08-02 16:13:11,sales_2026_08_02.csv
T001515,S003,C002,P024,1,40000,2026-08-02 17:50:29,sales_2026_08_02.csv
T001516,S003,C097,P029,3,32000,2026-08-02 10:59:54,sales_2026_08_02.csv
T001517,S005,C025,P027,3,18000,2026-08-02 09:13:04,sales_2026_08_02.csv
T001518,S001,C081,P001,1,450000,2026-08-02 18:30:59,sales_2026_08_02.csv
T001519,S002,C029,P024,4,40000,2026-08-02 09:41:55,sales_2026_08_02.csv
T001520,S003,C040,P023,2,22000,2026-08-02 10:10:27,sales_2026_08_02.csv
T001521,S001,C050,P005,2,120000,2026-08-02 11:12:16,sales_2026_08_02.csv
T001522,S005,C040,P017,2,85000,2026-08-02 13:49:23,sales_2026_08_02.csv
T001523,S001,C006,P006,1,280000,2026-08-02 17:42:39,sales_2026_08_02.csv
T001524,S003,C059,P010,3,8000,2026-08-02 16:21:57,sales_2026_08_02.csv
T001525,S005,C077,P024,1,40000,2026-08-02 15:47:23,sales_2026_08_02.csv
T001526,S003,C056,P017,4,85000,2026-08-02 09:55:37,sales_2026_08_02.csv
T001527,S002,C044,P029,4,32000,2026-08-02 11:56:04,sales_2026_08_02.csv
T001528,S004,C046,P029,4,32000,2026-08-02 13:15:44,sales_2026_08_02.csv
T001529,S002,C022,P025,4,210000,2026-08-02 09:37:18,sales_2026_08_02.csv
T001530,S004,C003,P030,2,50000,2026-08-02 11:00:27,sales_2026_08_02.csv
T001531,S002,C094,P008,1,390000,2026-08-02 11:23:29,sales_2026_08_02.csv
T001532,S002,C094,P005,2,120000,2026-08-02 09:24:00,sales_2026_08_02.csv
T001533,S005,C065,P001,3,450000,2026-08-02 14:03:09,sales_2026_08_02.csv
T001534,S001,C047,P006,4,280000,2026-08-02 15:45:19,sales_2026_08_02.csv
T001535,S001,C049,P023,1,22000,2026-08-02 08:46:09,sales_2026_08_02.csv
T001536,S003,C099,P029,2,32000,2026-08-02 13:17:32,sales_2026_08_02.csv
T001537,S005,C007,P018,1,25000,2026-08-02 16:36:15,sales_2026_08_02.csv
T001538,S001,C085,P020,3,180000,2026-08-02 16:13:40,sales_2026_08_02.csv
T001539,S001,C007,P004,1,25000,2026-08-02 16:57:56,sales_2026_08_02.csv
T001540,S001,C054,P023,1,22000,2026-08-02 12:55:50,sales_2026_08_02.csv
T001541,S004,C016,P015,2,30000,2026-08-02 17:01:34,sales_2026_08_02.csv
T001542,S003,C061,P018,2,25000,2026-08-02 10:38:53,sales_2026_08_02.csv
T001543,S002,C027,P023,2,22000,2026-08-02 11:58:08,sales_2026_08_02.csv
T001544,S001,C039,P023,1,22000,2026-08-02 09:56:23,sales_2026_08_02.csv
T001545,S001,C085,P014,1,7000,2026-08-02 13:08:32,sales_2026_08_02.csv
T001546,S003,C080,P017,2,85000,2026-08-02 12:18:45,sales_2026_08_02.csv
T001547,S002,C054,P020,3,180000,2026-08-02 10:39:00,sales_2026_08_02.csv
T001548,S001,C066,P027,4,18000,2026-08-02 16:16:10,sales_2026_08_02.csv
T001549,S005,C016,P024,1,40000,2026-08-02 11:27:08,sales_2026_08_02.csv
T001550,S001,C014,P010,1,8000,2026-08-02 11:00:03,sales_2026_08_02.csv
T001551,S002,C078,P016,2,95000,2026-08-02 09:26:23,sales_2026_08_02.csv
T001552,S003,C067,P007,1,165000,2026-08-02 12:49:37,sales_2026_08_02.csv
T001553,S003,C091,P007,3,165000,2026-08-02 11:19:57,sales_2026_08_02.csv
T001554,S003,C021,P014,4,7000,2026-08-02 12:03:43,sales_2026_08_02.csv
T001555,S005,C064,P002,4,520000,2026-08-02 10:35:45,sales_2026_08_02.csv
T001556,S002,C089,P030,3,50000,2026-08-02 16:23:40,sales_2026_08_02.csv
T001557,S004,C043,P030,1,50000,2026-08-02 18:13:48,sales_2026_08_02.csv
T001558,S001,C002,P008,2,390000,2026-08-02 13:28:38,sales_2026_08_02.csv
T001559,S001,C015,P022,3,18000,2026-08-02 15:04:22,sales_2026_08_02.csv
T001560,S005,C086,P027,1,18000,2026-08-02 17:32:20,sales_2026_08_02.csv
T001561,S002,C012,P016,3,95000,2026-08-02 18:59:13,sales_2026_08_02.csv
T001562,S005,C010,P025,2,210000,2026-08-02 14:44:55,sales_2026_08_02.csv
T001563,S001,C033,P024,2,40000,2026-08-02 17:47:15,sales_2026_08_02.csv
T001564,S002,C059,P021,4,10000,2026-08-02 17:59:40,sales_2026_08_02.csv
T001565,S003,C060,P010,3,8000,2026-08-02 16:42:21,sales_2026_08_02.csv
T001566,S001,C023,P002,2,520000,2026-08-02 13:04:12,sales_2026_08_02.csv
T001567,S001,C038,P028,4,28000,2026-08-02 08:53:33,sales_2026_08_02.csv
T001568,S003,C055,P012,3,12000,2026-08-02 08:10:25,sales_2026_08_02.csv
T001569,S001,C013,P024,3,40000,2026-08-02 13:14:57,sales_2026_08_02.csv
T001570,S001,C002,P028,2,28000,2026-08-02 13:26:14,sales_2026_08_02.csv
T001571,S002,C085,P028,2,28000,2026-08-02 12:28:51,sales_2026_08_02.csv
T001572,S002,C043,P021,2,10000,2026-08-02 14:14:59,sales_2026_08_02.csv
T001573,S004,C080,P012,4,12000,2026-08-02 14:04:25,sales_2026_08_02.csv
T001574,S001,C048,P009,3,45000,2026-08-02 17:12:09,sales_2026_08_02.csv
T001575,S003,C024,P027,4,18000,2026-08-02 09:11:42,sales_2026_08_02.csv
T001576,S004,C052,P004,3,25000,2026-08-02 10:28:37,sales_2026_08_02.csv
T001577,S003,C050,P015,1,30000,2026-08-02 16:43:22,sales_2026_08_02.csv
T001578,S004,C054,P023,1,22000,2026-08-02 17:19:34,sales_2026_08_02.csv
T001579,S002,C015,P021,4,10000,2026-08-02 18:56:35,sales_2026_08_02.csv
T001580,S001,C021,P005,3,120000,2026-08-02 17:36:07,sales_2026_08_02.csv
T001581,S004,C076,P004,1,25000,2026-08-02 17:47:20,sales_2026_08_02.csv
T001582,S005,C087,P016,1,95000,2026-08-02 11:27:28,sales_2026_08_02.csv
T001583,S002,C079,P015,1,30000,2026-08-02 12:25:05,sales_2026_08_02.csv
T001584,S003,C079,P013,3,35000,2026-08-02 10:56:56,sales_2026_08_02.csv
T001585,S002,C062,P001,4,450000,2026-08-02 14:40:09,sales_2026_08_02.csv
T001586,S004,C015,P030,3,50000,2026-08-02 18:19:36,sales_2026_08_02.csv
T001587,S004,C057,P029,2,32000,2026-08-02 11:47:27,sales_2026_08_02.csv
T001588,S001,C034,P002,4,520000,2026-08-02 14:07:37,sales_2026_08_02.csv
T001589,S003,C002,P021,3,10000,2026-08-02 11:15:33,sales_2026_08_02.csv
T001590,S005,C099,P023,1,22000,2026-08-02 09:52:04,sales_2026_08_02.csv
T001591,S005,C093,P024,1,40000,2026-08-02 10:08:49,sales_2026_08_02.csv
T001592,S002,C086,P019,3,55000,2026-08-02 08:38:14,sales_2026_08_02.csv
T001593,S003,C067,P028,3,28000,2026-08-02 18:26:32,sales_2026_08_02.csv
T001594,S005,C013,P017,4,85000,2026-08-02 12:25:54,sales_2026_08_02.csv
T001595,S002,C062,P014,1,7000,2026-08-02 17:10:31,sales_2026_08_02.csv
T001596,S004,C020,P012,1,12000,2026-08-02 15:29:40,sales_2026_08_02.csv
T001597,S005,C079,P027,3,18000,2026-08-02 10:06:40,sales_2026_08_02.csv
T001598,S001,C083,P002,3,520000,2026-08-02 09:55:48,sales_2026_08_02.csv
T001599,S002,C065,P030,1,50000,2026-08-02 16:55:54,sales_2026_08_02.csv
T001600,S004,C064,P028,4,28000,2026-08-02 10:54:42,sales_2026_08_02.csv
T001601,S002,C010,P028,4,28000,2026-08-02 18:02:46,sales_2026_08_02.csv
T001602,S004,C042,P025,4,210000,2026-08-02 09:32:26,sales_2026_08_02.csv
T001603,S003,C036,P008,2,390000,2026-08-02 15:27:17,sales_2026_08_02.csv
T001604,S005,C029,P002,4,520000,2026-08-02 16:57:33,sales_2026_08_02.csv
T001605,S004,C052,P018,2,25000,2026-08-02 10:35:16,sales_2026_08_02.csv
T001606,S002,C011,P027,4,18000,2026-08-02 11:02:17,sales_2026_08_02.csv
T001607,S004,C074,P015,2,30000,2026-08-02 18:36:34,sales_2026_08_02.csv
T001608,S001,C064,P015,3,30000,2026-08-02 10:54:38,sales_2026_08_02.csv
T001609,S003,C016,P015,1,30000,2026-08-02 12:43:46,sales_2026_08_02.csv
T001610,S001,C014,P016,4,95000,2026-08-02 12:45:27,sales_2026_08_02.csv
T001611,S004,C005,P013,3,35000,2026-08-02 10:47:00,sales_2026_08_02.csv
T001612,S005,C001,P018,4,25000,2026-08-02 16:32:01,sales_2026_08_02.csv
T001613,S001,C078,P027,3,18000,2026-08-02 16:29:25,sales_2026_08_02.csv
T001614,S003,C066,P020,3,180000,2026-08-02 12:09:41,sales_2026_08_02.csv
T001615,S002,C084,P018,3,25000,2026-08-02 17:11:10,sales_2026_08_02.csv
T001616,S004,C044,P022,4,18000,2026-08-02 10:20:37,sales_2026_08_02.csv
T001617,S001,C029,P012,3,12000,2026-08-02 08:02:50,sales_2026_08_02.csv
T001618,S004,C043,P028,3,28000,2026-08-02 14:16:58,sales_2026_08_02.csv
T001619,S005,C077,P018,2,25000,2026-08-02 18:56:05,sales_2026_08_02.csv
T001620,S003,C092,P016,4,95000,2026-08-02 08:25:30,sales_2026_08_02.csv
T001621,S001,C013,P015,1,30000,2026-08-02 10:17:16,sales_2026_08_02.csv
T001622,S002,C001,P025,4,210000,2026-08-02 13:42:29,sales_2026_08_02.csv
T001623,S003,C082,P011,3,75000,2026-08-02 16:54:33,sales_2026_08_02.csv
T001624,S003,C071,P026,4,30000,2026-08-02 08:58:46,sales_2026_08_02.csv
T001625,S003,C090,P017,1,85000,2026-08-02 12:20:51,sales_2026_08_02.csv
T001626,S001,C022,P004,2,25000,2026-08-02 16:13:04,sales_2026_08_02.csv
T001627,S002,C092,P016,1,95000,2026-08-02 12:05:13,sales_2026_08_02.csv
T001628,S004,C014,P024,1,40000,2026-08-02 10:04:37,sales_2026_08_02.csv
T001629,S005,C026,P009,1,45000,2026-08-02 10:09:01,sales_2026_08_02.csv
T001630,S001,C051,P007,3,165000,2026-08-02 12:30:37,sales_2026_08_02.csv
T001631,S004,C025,P007,2,165000,2026-08-02 13:16:24,sales_2026_08_02.csv
T001632,S003,C014,P023,3,22000,2026-08-02 17:28:47,sales_2026_08_02.csv
T001633,S004,C006,P025,3,210000,2026-08-02 15:03:53,sales_2026_08_02.csv
T001634,S005,C016,P030,3,50000,2026-08-02 15:35:39,sales_2026_08_02.csv
T001635,S004,C059,P025,1,210000,2026-08-02 18:48:46,sales_2026_08_02.csv
T001636,S005,C065,P022,1,18000,2026-08-02 12:31:49,sales_2026_08_02.csv
T001637,S004,C001,P005,3,120000,2026-08-02 12:26:12,sales_2026_08_02.csv
T001638,S001,C071,P017,1,85000,2026-08-02 18:09:24,sales_2026_08_02.csv
T001639,S004,C075,P030,1,50000,2026-08-02 10:42:16,sales_2026_08_02.csv
T001640,S005,C100,P016,4,95000,2026-08-02 16:01:40,sales_2026_08_02.csv
T001641,S002,C089,P030,1,50000,2026-08-02 16:18:01,sales_2026_08_02.csv
T001642,S002,C094,P019,4,55000,2026-08-02 09:04:32,sales_2026_08_02.csv
T001643,S002,C014,P027,2,18000,2026-08-02 13:09:01,sales_2026_08_02.csv
T001644,S005,C078,P013,1,35000,2026-08-02 10:12:22,sales_2026_08_02.csv
T001645,S003,C065,P029,1,32000,2026-08-02 10:02:20,sales_2026_08_02.csv
T001646,S004,C054,P029,2,32000,2026-08-02 13:06:07,sales_2026_08_02.csv
T001647,S002,C036,P020,1,180000,2026-08-02 11:11:01,sales_2026_08_02.csv
T001648,S003,C038,P013,1,35000,2026-08-02 16:45:23,sales_2026_08_02.csv
T001649,S002,C018,P015,1,30000,2026-08-02 17:59:01,sales_2026_08_02.csv
T001650,S005,C090,P014,3,7000,2026-08-02 16:49:47,sales_2026_08_02.csv
T001651,S005,C039,P029,3,32000,2026-08-02 10:55:34,sales_2026_08_02.csv
T001652,S005,C041,P027,3,18000,2026-08-02 11:00:55,sales_2026_08_02.csv
T001653,S005,C081,P023,1,22000,2026-08-02 10:48:07,sales_2026_08_02.csv
T001654,S002,C027,P007,2,165000,2026-08-02 09:29:07,sales_2026_08_02.csv
T001655,S003,C088,P020,1,180000,2026-08-02 18:22:54,sales_2026_08_02.csv
T001656,S002,C091,P012,3,12000,2026-08-02 12:25:21,sales_2026_08_02.csv
T001657,S002,C065,P021,4,10000,2026-08-02 10:28:17,sales_2026_08_02.csv
T001658,S003,C091,P018,2,25000,2026-08-02 17:18:48,sales_2026_08_02.csv
T001659,S003,C072,P004,3,25000,2026-08-02 12:23:28,sales_2026_08_02.csv
T001660,S005,C074,P016,2,95000,2026-08-02 08:23:10,sales_2026_08_02.csv
T001661,S004,C087,P022,1,18000,2026-08-02 09:46:52,sales_2026_08_02.csv
T001662,S005,C037,P024,4,40000,2026-08-02 15:01:54,sales_2026_08_02.csv
T001663,S004,C002,P029,2,32000,2026-08-02 16:36:43,sales_2026_08_02.csv
T001664,S001,C004,P017,1,85000,2026-08-02 10:19:13,sales_2026_08_02.csv
T001665,S002,C007,P013,2,35000,2026-08-02 18:05:28,sales_2026_08_02.csv
T001666,S001,C026,P022,3,18000,2026-08-02 17:21:39,sales_2026_08_02.csv
T001667,S002,C037,P009,1,45000,2026-08-02 17:19:55,sales_2026_08_02.csv
T001668,S003,C019,P022,1,18000,2026-08-02 10:30:15,sales_2026_08_02.csv
T001669,S001,C089,P027,3,18000,2026-08-02 08:33:21,sales_2026_08_02.csv
T001670,S003,C027,P026,4,30000,2026-08-02 17:32:29,sales_2026_08_02.csv
T001671,S005,C005,P025,3,210000,2026-08-02 11:21:49,sales_2026_08_02.csv
T001672,S004,C014,P012,1,12000,2026-08-02 14:48:29,sales_2026_08_02.csv
T001673,S005,C029,P020,3,180000,2026-08-02 16:21:34,sales_2026_08_02.csv
T001674,S005,C050,P024,3,40000,2026-08-02 09:24:40,sales_2026_08_02.csv
T001675,S005,C090,P008,1,390000,2026-08-02 16:35:21,sales_2026_08_02.csv
T001676,S001,C049,P010,1,8000,2026-08-02 18:19:25,sales_2026_08_02.csv
T001677,S004,C088,P013,1,35000,2026-08-02 16:00:43,sales_2026_08_02.csv
T001678,S005,C007,P011,4,75000,2026-08-02 12:51:12,sales_2026_08_02.csv
T001679,S003,C026,P001,1,450000,2026-08-02 17:38:36,sales_2026_08_02.csv
T001680,S004,C029,P020,1,180000,2026-08-02 13:48:07,sales_2026_08_02.csv
T001681,S003,C097,P030,4,50000,2026-08-02 16:11:32,sales_2026_08_02.csv
T001682,S005,C095,P019,1,55000,2026-08-02 17:01:32,sales_2026_08_02.csv
T001683,S002,C100,P020,1,180000,2026-08-02 16:14:34,sales_2026_08_02.csv
T001684,S002,C038,P024,3,40000,2026-08-02 11:09:59,sales_2026_08_02.csv
T001685,S002,C088,P015,2,30000,2026-08-02 09:17:46,sales_2026_08_02.csv
T001686,S002,C023,P003,4,15000,2026-08-02 10:37:18,sales_2026_08_02.csv
T001687,S005,C016,P024,2,40000,2026-08-02 13:31:53,sales_2026_08_02.csv
T001688,S001,C055,P013,3,35000,2026-08-02 13:33:28,sales_2026_08_02.csv
T001689,S005,C034,P009,3,45000,2026-08-02 14:24:32,sales_2026_08_02.csv
T001690,S002,C075,P005,4,120000,2026-08-02 12:20:46,sales_2026_08_02.csv
T001691,S003,C001,P028,4,28000,2026-08-02 16:39:20,sales_2026_08_02.csv
T001692,S004,C091,P011,4,75000,2026-08-02 18:02:40,sales_2026_08_02.csv
T001693,S002,C006,P030,4,50000,2026-08-02 10:42:50,sales_2026_08_02.csv
T001694,S003,C077,P005,4,120000,2026-08-02 16:06:06,sales_2026_08_02.csv
T001695,S005,C085,P002,2,520000,2026-08-02 15:27:27,sales_2026_08_02.csv
T001696,S004,C074,P010,2,8000,2026-08-02 13:45:14,sales_2026_08_02.csv
T001697,S003,C010,P018,4,25000,2026-08-02 10:04:25,sales_2026_08_02.csv
T001698,S003,C068,P026,2,30000,2026-08-02 16:44:51,sales_2026_08_02.csv
T001699,S002,C067,P008,2,390000,2026-08-02 18:34:00,sales_2026_08_02.csv
T001700,S005,C021,P003,1,15000,2026-08-02 15:56:24,sales_2026_08_02.csv
T001701,S005,C069,P014,4,7000,2026-08-02 18:05:47,sales_2026_08_02.csv
T001702,S001,C045,P013,1,35000,2026-08-02 18:49:33,sales_2026_08_02.csv
T001703,S002,C085,P008,2,390000,2026-08-02 11:52:21,sales_2026_08_02.csv
T001704,S003,C047,P011,2,75000,2026-08-02 15:01:13,sales_2026_08_02.csv
T001705,S002,C097,P010,3,8000,2026-08-02 13:12:47,sales_2026_08_02.csv
T001706,S005,C061,P020,1,180000,2026-08-02 18:51:10,sales_2026_08_02.csv
T001707,S001,C015,P018,1,25000,2026-08-02 09:01:54,sales_2026_08_02.csv
T001708,S003,C058,P022,3,18000,2026-08-02 12:32:10,sales_2026_08_02.csv
T001709,S005,C080,P008,3,390000,2026-08-02 17:37:51,sales_2026_08_02.csv
T001710,S001,C088,P008,1,390000,2026-08-02 11:07:28,sales_2026_08_02.csv
T001711,S003,C049,P029,3,32000,2026-08-02 16:39:56,sales_2026_08_02.csv
T001712,S001,C050,P030,3,50000,2026-08-02 12:12:38,sales_2026_08_02.csv
T001713,S005,C093,P009,3,45000,2026-08-02 18:46:47,sales_2026_08_02.csv
T001714,S001,C067,P010,2,8000,2026-08-02 17:43:07,sales_2026_08_02.csv
T001715,S003,C066,P027,4,18000,2026-08-02 11:18:52,sales_2026_08_02.csv
T001716,S005,C058,P026,1,30000,2026-08-02 16:28:19,sales_2026_08_02.csv
T001717,S001,C038,P016,1,95000,2026-08-02 11:42:19,sales_2026_08_02.csv
T001718,S002,C042,P029,1,32000,2026-08-02 14:40:11,sales_2026_08_02.csv
T001719,S001,C013,P017,2,85000,2026-08-02 15:14:35,sales_2026_08_02.csv
T001720,S005,C069,P006,4,280000,2026-08-02 17:07:31,sales_2026_08_02.csv
T001721,S001,C027,P001,4,450000,2026-08-02 08:16:08,sales_2026_08_02.csv
T001722,S002,C088,P022,2,18000,2026-08-02 10:25:18,sales_2026_08_02.csv
T001723,S001,C027,P014,4,7000,2026-08-02 15:49:51,sales_2026_08_02.csv
T001724,S004,C083,P018,2,25000,2026-08-02 14:11:55,sales_2026_08_02.csv
T001725,S001,C096,P027,3,18000,2026-08-02 13:27:05,sales_2026_08_02.csv
T001726,S002,C004,P022,2,18000,2026-08-02 08:36:26,sales_2026_08_02.csv
T001727,S003,C005,P015,2,30000,2026-08-02 11:49:51,sales_2026_08_02.csv
T001728,S001,C007,P003,4,15000,2026-08-02 17:30:57,sales_2026_08_02.csv
T001729,S003,C072,P006,4,280000,2026-08-02 08:20:23,sales_2026_08_02.csv
T001730,S005,C030,P003,4,15000,2026-08-02 12:21:38,sales_2026_08_02.csv
T001731,S003,C053,P030,2,50000,2026-08-02 18:23:47,sales_2026_08_02.csv
T001732,S004,C081,P013,4,35000,2026-08-02 08:33:34,sales_2026_08_02.csv
T001733,S004,C041,P013,2,35000,2026-08-02 16:14:48,sales_2026_08_02.csv
T001734,S004,C087,P001,3,450000,2026-08-02 10:50:01,sales_2026_08_02.csv
T001735,S005,C001,P004,3,25000,2026-08-02 17:31:57,sales_2026_08_02.csv
T001736,S005,C009,P021,1,10000,2026-08-02 16:12:24,sales_2026_08_02.csv
T001737,S005,C006,P025,3,210000,2026-08-02 17:44:33,sales_2026_08_02.csv
T001738,S001,C046,P023,2,22000,2026-08-02 10:22:30,sales_2026_08_02.csv
T001739,S005,C014,P030,3,50000,2026-08-02 13:50:39,sales_2026_08_02.csv
T001740,S003,C078,P010,2,8000,2026-08-02 16:34:19,sales_2026_08_02.csv
T001741,S003,C098,P003,4,15000,2026-08-02 10:42:09,sales_2026_08_02.csv
T001742,S004,C049,P030,4,50000,2026-08-02 10:32:17,sales_2026_08_02.csv
T001743,S001,C061,P013,2,35000,2026-08-02 08:17:56,sales_2026_08_02.csv
T001744,S005,C029,P006,2,280000,2026-08-02 18:32:37,sales_2026_08_02.csv
T001745,S004,C070,P005,2,120000,2026-08-02 15:48:36,sales_2026_08_02.csv
T001746,S002,C039,P010,1,8000,2026-08-02 14:59:28,sales_2026_08_02.csv
T001747,S003,C002,P022,2,18000,2026-08-02 16:11:02,sales_2026_08_02.csv
T001748,S005,C019,P018,4,25000,2026-08-02 13:50:51,sales_2026_08_02.csv
T001749,S001,C001,P004,1,25000,2026-08-02 13:14:14,sales_2026_08_02.csv
T001750,S005,C051,P019,1,55000,2026-08-02 12:56:41,sales_2026_08_02.csv
T001751,S005,C011,P018,1,25000,2026-08-02 15:02:41,sales_2026_08_02.csv
T001752,S002,C096,P010,2,8000,2026-08-02 10:13:00,sales_2026_08_02.csv
T001753,S003,C028,P024,1,40000,2026-08-02 17:46:07,sales_2026_08_02.csv
T001754,S005,C019,P014,4,7000,2026-08-02 16:55:45,sales_2026_08_02.csv
